season,comp_id,comp_name,round,fixture_id,date,team,team_id,opponent,opponent_id,home_away,team_score,opp_score,result,margin,tries_for,tries_against,conv_for,conv_against,pens_for,pens_against,dg_for,dg_against,ball_possession_last_10_mins,carries_crossed_gain_line,carries_metres,carries_not_made_gain_line,clean_breaks,conversion_goals,defenders_beaten,kicks_from_hand,lineout_success,lineout_won_steal,lineouts_Lost,lineouts_won,mauls_lost,mauls_total,mauls_won,mauls_won_penalty,mauls_won_try,missed_conversion_goals,missed_penalty_goals,missed_tackles,offload,passes,pc_possession_first,pc_possession_second,penalties_conceded,penalty_goals,possession,red_card_second_yellow,red_cards,rucks_lost,rucks_total,rucks_won,runs,scrums_lost,scrums_success,scrums_won,tackles,turnovers_conceded,turnovers_won,yellow_cards
2025,1230,TOP 14,9,8489095,2024-11-02,Castres Olympique,6167,Montpellier Herault Rugby,14867,home,30,26,W,4,4,2,2,2,2,4,0,0,0.93,71,360,38,5,2,16,22,0.94,0,1,15,1,6,5,0,0,2,0,23,3,175,0.48,0.63,7,2,0.57,0,0,2,105,103,130,0,0.86,6,105,15,5,0
2025,1230,TOP 14,9,8489095,2024-11-02,Montpellier Herault Rugby,14867,Castres Olympique,6167,away,26,30,L,-4,2,4,2,2,4,2,0,0,0.07,54,330,29,4,2,23,26,0.83,1,2,10,0,5,5,1,0,0,1,16,14,125,0.52,0.37,11,4,0.43,0,0,3,74,71,99,0,0.83,5,164,9,8,0
2025,1230,TOP 14,9,8489104,2024-11-02,RC Toulon,134,Lyon,152,home,21,10,W,11,3,1,3,1,0,1,0,0,0.46,65,421,30,6,3,18,23,0.93,1,1,14,0,9,9,1,1,0,1,20,4,139,0.66,0.33,16,0,0.48,0,0,3,87,84,115,1,0.55,6,166,12,4,1
2025,1230,TOP 14,9,8489104,2024-11-02,Lyon,152,RC Toulon,134,away,10,21,L,-11,1,3,1,3,1,0,0,0,0.54,72,296,30,0,1,20,28,0.84,1,3,16,1,7,6,1,0,0,0,18,10,137,0.34,0.67,8,1,0.52,0,0,3,112,109,138,0,1.0,4,134,11,4,1
2025,1230,TOP 14,9,8489113,2024-11-02,Section Paloise,10367,Racing 92,140,home,23,33,L,-10,2,4,2,2,2,2,1,1,0.83,66,308,40,2,2,16,22,0.88,3,3,23,1,14,13,5,0,0,0,25,3,164,0.59,0.54,10,2,0.56,0,0,1,109,108,126,0,1.0,2,136,9,3,2
2025,1230,TOP 14,9,8489113,2024-11-02,Racing 92,140,Section Paloise,10367,away,33,23,W,10,4,2,2,2,2,2,1,1,0.17,65,420,35,6,2,25,25,0.69,2,4,9,1,3,2,0,0,2,0,16,5,123,0.41,0.46,19,2,0.44,1,1,2,91,89,113,0,1.0,4,153,9,2,3
2025,1230,TOP 14,9,8489131,2024-11-02,USAP,4967,Vannes,1322,home,32,13,W,19,4,1,3,1,2,2,0,0,0.88,71,426,25,5,3,27,21,0.84,1,3,16,1,9,8,4,0,1,1,28,14,121,0.43,0.54,8,2,0.48,0,0,4,79,75,115,0,0.71,5,126,16,4,0
2025,1230,TOP 14,9,8489131,2024-11-02,Vannes,1322,USAP,4967,away,13,32,L,-19,1,4,1,3,2,2,0,0,0.12,49,265,27,3,1,28,22,0.75,1,3,9,0,5,5,2,0,0,0,27,7,91,0.57,0.46,16,2,0.52,0,0,8,80,72,98,1,0.63,5,142,13,7,1
2025,1230,TOP 14,9,8489122,2024-11-02,Stade Rochelais,158,Stade Francais Paris,4817,home,35,18,W,17,4,0,3,0,3,6,0,0,0.06,60,439,20,7,3,33,28,0.8,0,2,8,1,5,4,1,0,1,1,7,4,98,0.53,0.57,10,3,0.55,0,0,1,65,64,91,1,0.78,7,95,12,6,0
2025,1230,TOP 14,9,8489122,2024-11-02,Stade Francais Paris,4817,Stade Rochelais,158,away,18,35,L,-17,0,4,0,3,6,3,0,0,0.94,35,176,24,1,0,7,28,0.86,2,2,12,0,4,4,0,0,0,0,33,3,106,0.47,0.43,10,6,0.45,0,0,3,55,52,69,3,0.43,3,115,12,6,0
2025,1230,TOP 14,9,8489086,2024-11-03,Bayonne,14567,Stade Toulousain,7067,home,12,8,W,4,2,1,1,0,0,1,0,0,0.56,55,335,31,4,1,25,32,0.76,3,4,13,0,9,9,2,0,1,1,27,4,129,0.49,0.44,10,0,0.47,0,0,7,80,73,96,0,1.0,4,140,22,10,0
2025,1230,TOP 14,9,8489086,2024-11-03,Stade Toulousain,7067,Bayonne,14567,away,8,12,L,-4,1,2,0,1,1,0,0,0,0.44,70,434,44,1,0,27,33,0.74,2,5,14,0,6,6,1,0,1,0,25,18,151,0.51,0.56,11,1,0.53,0,0,5,102,97,132,0,1.0,6,116,16,6,1
2025,1230,TOP 14,10,8489167,2024-11-23,RC Toulon,134,Bayonne,14567,home,39,19,W,20,5,1,4,1,2,4,0,0,0.34,66,542,35,11,4,16,26,0.85,5,2,11,1,3,2,1,0,1,0,17,9,147,0.47,0.5,8,2,0.48,0,0,3,67,64,114,0,0.88,7,151,17,6,0
2025,1230,TOP 14,10,8489167,2024-11-23,Bayonne,14567,RC Toulon,134,away,19,39,L,-20,1,5,1,4,4,2,0,0,0.66,62,338,37,3,1,17,23,0.57,2,6,8,1,4,3,0,0,0,0,16,5,206,0.53,0.5,11,4,0.52,0,0,5,97,92,115,1,0.8,4,107,16,4,1
2025,1230,TOP 14,10,8489140,2024-11-23,Castres Olympique,6167,Stade Rochelais,158,home,28,24,W,4,3,2,2,1,3,4,0,0,0.24,56,266,22,4,2,16,19,0.92,0,1,12,1,7,6,2,0,1,1,28,6,88,0.51,0.35,13,3,0.43,0,0,3,67,64,93,3,0.38,3,129,9,7,3
2025,1230,TOP 14,10,8489140,2024-11-23,Stade Rochelais,158,Castres Olympique,6167,away,24,28,L,-4,2,3,1,2,4,3,0,0,0.76,65,437,46,7,1,28,13,0.89,1,1,8,1,7,6,2,1,1,1,16,16,189,0.49,0.65,17,4,0.57,0,1,5,93,88,123,0,0.8,4,98,7,4,1
2025,1230,TOP 14,10,8489149,2024-11-23,Lyon,152,ASM Clermont Auvergne,6767,home,22,30,L,-8,3,3,2,3,1,3,0,0,0.45,73,382,32,5,2,28,10,0.83,2,3,15,2,9,7,1,0,1,1,13,6,120,0.43,0.61,19,1,0.53,0,0,6,101,95,121,1,0.33,1,77,10,2,3
2025,1230,TOP 14,10,8489149,2024-11-23,ASM Clermont Auvergne,6767,Lyon,152,away,30,22,W,8,3,3,3,2,3,1,0,0,0.55,52,255,18,2,3,13,18,0.8,1,4,16,0,11,11,5,1,0,0,28,6,99,0.57,0.39,15,3,0.47,0,0,2,65,63,78,2,0.5,4,135,7,4,2
2025,1230,TOP 14,10,8489158,2024-11-23,Montpellier Herault Rugby,14867,Section Paloise,10367,home,30,3,W,27,3,0,3,0,3,1,0,0,0.56,70,397,24,4,3,17,35,1.0,3,0,15,2,9,7,2,0,0,1,15,5,125,0.55,0.52,11,3,0.53,0,0,2,85,83,112,2,0.5,5,120,12,11,0
2025,1230,TOP 14,10,8489158,2024-11-23,Section Paloise,10367,Montpellier Herault Rugby,14867,away,3,30,L,-27,0,3,0,3,1,3,0,0,0.44,51,213,39,0,0,15,22,0.8,0,3,12,1,5,4,1,0,0,0,17,6,123,0.45,0.48,17,1,0.47,0,0,10,84,74,101,2,0.73,8,125,17,2,3
2025,1230,TOP 14,10,8489194,2024-11-23,Stade Toulousain,7067,USAP,4967,home,41,9,W,32,6,0,4,0,1,3,0,0,0.75,106,710,30,6,4,44,19,1.0,1,0,11,2,6,4,0,0,2,0,17,13,167,0.61,0.51,15,1,0.56,0,0,2,103,101,150,0,0.8,4,101,16,6,1
2025,1230,TOP 14,10,8489194,2024-11-23,USAP,4967,Stade Toulousain,7067,away,9,41,L,-32,0,6,0,4,3,1,0,0,0.25,56,294,36,4,0,17,15,0.88,0,2,14,1,6,5,1,0,0,1,44,11,117,0.39,0.49,9,3,0.44,0,1,4,66,62,103,1,0.88,7,178,24,8,0
2025,1230,TOP 14,10,8489176,2024-11-23,Vannes,1322,Union Bordeaux-Begles,131,home,29,37,L,-8,4,4,3,2,1,2,0,0,0.45,82,529,37,5,3,20,19,0.91,0,1,10,0,5,5,0,0,1,2,10,12,137,0.63,0.44,9,1,0.54,0,0,7,98,91,134,2,0.73,8,95,18,5,2
2025,1230,TOP 14,10,8489176,2024-11-23,Union Bordeaux-Begles,131,Vannes,1322,away,37,29,W,8,4,4,2,3,2,1,0,0,0.55,51,272,22,5,2,10,28,0.9,0,1,9,2,6,4,0,0,2,1,20,10,119,0.37,0.56,5,2,0.46,0,0,3,61,58,81,2,0.8,8,142,15,8,0
2025,1230,TOP 14,10,8489185,2024-11-24,Stade Francais Paris,4817,Racing 92,140,home,40,24,W,16,6,3,5,3,0,1,0,0,0.13,82,528,39,13,5,14,23,1.0,1,0,7,1,5,4,0,0,1,1,21,15,171,0.63,0.44,14,0,0.54,0,1,2,96,94,138,1,0.83,10,104,14,4,0
2025,1230,TOP 14,10,8489185,2024-11-24,Racing 92,140,Stade Francais Paris,4817,away,24,40,L,-16,3,6,3,5,1,0,0,0,0.87,63,441,42,5,3,21,17,0.78,0,4,14,1,4,3,0,1,0,0,14,7,165,0.37,0.56,6,1,0.46,0,0,2,79,77,117,0,0.75,3,151,17,8,0
2025,1230,TOP 14,11,8489221,2024-11-30,Racing 92,140,Stade Toulousain,7067,home,17,21,L,-4,2,2,2,1,1,3,0,0,0.36,56,310,20,3,2,16,17,0.75,1,3,9,2,7,5,1,1,0,1,14,6,82,0.35,0.45,19,1,0.41,0,0,6,66,60,89,0,1.0,6,153,19,9,2
2025,1230,TOP 14,11,8489221,2024-11-30,Stade Toulousain,7067,Racing 92,140,away,21,17,W,4,2,2,1,2,3,1,0,0,0.64,74,342,23,2,1,14,24,0.95,2,1,20,2,13,11,1,1,1,2,16,7,133,0.65,0.55,13,3,0.59,0,0,8,103,95,119,0,0.83,5,114,17,9,1
2025,1230,TOP 14,11,8489203,2024-11-30,ASM Clermont Auvergne,6767,Castres Olympique,6167,home,54,10,W,44,7,1,6,1,0,1,0,0,0.15,93,533,26,8,6,20,27,1.0,0,0,17,0,9,9,3,2,1,1,10,15,156,0.62,0.62,10,0,0.62,0,0,0,96,96,137,1,0.89,8,98,7,4,1
2025,1230,TOP 14,11,8489203,2024-11-30,Castres Olympique,6167,ASM Clermont Auvergne,6767,away,10,54,L,-44,1,7,1,6,1,0,0,0,0.85,41,168,25,0,1,10,18,0.79,0,3,11,0,3,3,0,0,0,0,20,4,76,0.38,0.38,15,1,0.38,0,0,2,57,55,73,2,0.5,3,153,12,3,3
2025,1230,TOP 14,11,8489230,2024-11-30,Section Paloise,10367,Lyon,152,home,29,15,W,14,2,2,2,1,5,1,0,0,0.78,106,498,24,2,2,24,27,0.94,2,1,17,0,8,8,0,0,0,0,20,6,152,0.67,0.46,8,5,0.56,0,0,5,139,134,159,0,0.86,6,116,7,8,1
2025,1230,TOP 14,11,8489230,2024-11-30,Lyon,152,Section Paloise,10367,away,15,29,L,-14,2,2,1,2,1,5,0,0,0.22,56,318,23,2,1,20,25,0.83,1,2,10,1,3,2,0,0,1,0,24,9,118,0.33,0.54,14,1,0.44,0,0,3,79,76,106,0,0.0,0,219,10,4,1
2025,1230,TOP 14,11,8489239,2024-11-30,Stade Rochelais,158,Vannes,1322,home,14,23,L,-9,2,2,2,2,0,3,0,0,0.72,40,263,28,4,2,19,28,0.69,2,5,11,1,9,8,2,2,0,0,20,5,119,0.56,0.45,12,0,0.51,0,0,3,64,61,79,2,0.56,5,120,8,6,0
2025,1230,TOP 14,11,8489239,2024-11-30,Vannes,1322,Stade Rochelais,158,away,23,14,W,9,2,2,2,2,3,0,0,0,0.28,64,358,27,1,2,20,33,0.89,2,2,16,1,4,3,0,0,0,1,20,5,111,0.44,0.55,12,3,0.49,0,0,3,71,68,101,1,0.5,5,94,14,1,1
2025,1230,TOP 14,11,8489248,2024-11-30,Union Bordeaux-Begles,131,Montpellier Herault Rugby,14867,home,9,6,W,3,0,0,0,0,3,2,0,0,0.63,39,248,35,3,0,13,36,0.69,0,5,11,1,7,6,0,0,0,1,8,11,144,0.46,0.54,10,3,0.5,0,0,1,73,72,89,2,0.75,6,121,11,5,1
2025,1230,TOP 14,11,8489248,2024-11-30,Montpellier Herault Rugby,14867,Union Bordeaux-Begles,131,away,6,9,L,-3,0,0,0,0,2,3,0,0,0.37,52,244,19,1,0,8,34,0.86,3,2,12,0,5,5,0,0,0,1,13,1,76,0.54,0.46,16,2,0.5,0,0,8,76,68,84,1,0.73,8,121,10,2,1
2025,1230,TOP 14,11,8489257,2024-11-30,USAP,4967,RC Toulon,134,home,13,22,L,-9,1,1,1,1,2,4,0,1,0.73,60,243,31,3,1,12,23,0.73,3,4,11,0,2,2,0,0,0,0,14,12,160,0.41,0.44,11,2,0.43,0,0,6,90,84,109,0,0.8,4,107,16,2,1
2025,1230,TOP 14,11,8489257,2024-11-30,RC Toulon,134,USAP,4967,away,22,13,W,9,1,1,1,1,4,2,1,0,0.27,59,238,28,1,1,15,32,0.76,2,4,13,1,6,5,4,0,0,0,13,4,155,0.59,0.56,7,4,0.57,0,0,2,88,86,103,0,1.0,9,138,11,4,0
2025,1230,TOP 14,11,8489212,2024-12-01,Bayonne,14567,Stade Francais Paris,4817,home,21,13,W,8,2,1,1,1,3,2,0,0,0.6,77,330,23,6,1,21,28,0.88,2,2,14,2,6,4,1,0,1,1,11,11,175,0.58,0.49,9,3,0.54,0,0,3,94,91,117,0,0.75,3,115,14,7,1
2025,1230,TOP 14,11,8489212,2024-12-01,Stade Francais Paris,4817,Bayonne,14567,away,13,21,L,-8,1,2,1,1,2,3,0,0,0.4,61,244,18,3,1,11,30,0.85,1,2,11,1,7,6,3,0,0,1,21,2,84,0.42,0.51,9,2,0.46,0,0,3,68,65,86,3,0.56,5,124,13,5,1
2025,1230,TOP 14,12,8489320,2024-12-21,Stade Rochelais,158,ASM Clermont Auvergne,6767,home,20,15,W,5,2,1,2,0,2,1,0,0,0.37,59,296,23,2,2,24,19,0.8,0,3,12,0,5,5,1,0,0,0,16,11,126,0.49,0.43,13,2,0.46,0,0,5,68,63,93,0,1.0,8,128,16,6,3
2025,1230,TOP 14,12,8489320,2024-12-21,ASM Clermont Auvergne,6767,Stade Rochelais,158,away,15,20,L,-5,1,2,0,2,1,2,0,0,0.63,58,291,18,3,0,16,28,0.89,2,2,17,4,13,9,3,0,1,1,24,7,111,0.51,0.57,8,1,0.54,0,0,2,80,78,96,0,1.0,5,92,14,8,3
2025,1230,TOP 14,12,8489284,2024-12-21,Montpellier Herault Rugby,14867,Racing 92,140,home,21,17,W,4,2,1,1,0,3,4,0,0,0.23,47,249,16,1,1,14,24,0.71,0,4,10,1,6,5,1,0,1,0,16,6,81,0.46,0.35,17,3,0.4,0,0,2,55,53,74,0,1.0,6,126,9,5,3
2025,1230,TOP 14,12,8489284,2024-12-21,Racing 92,140,Montpellier Herault Rugby,14867,away,17,21,L,-4,1,2,0,1,4,3,0,0,0.77,74,300,29,0,0,16,26,0.95,3,1,18,0,11,11,2,0,1,0,14,8,155,0.54,0.65,13,4,0.6,0,0,3,91,88,116,3,0.5,3,78,6,3,3
2025,1230,TOP 14,12,8489293,2024-12-21,RC Toulon,134,Section Paloise,10367,home,56,25,W,31,7,3,6,2,3,2,0,0,0.38,75,445,38,7,6,34,22,0.77,5,3,10,0,7,7,2,0,1,0,17,16,141,0.56,0.54,11,3,0.55,0,0,3,97,94,136,1,0.83,5,125,9,4,0
2025,1230,TOP 14,12,8489293,2024-12-21,Section Paloise,10367,RC Toulon,134,away,25,56,L,-31,3,7,2,6,2,3,0,0,0.62,61,308,15,2,2,17,14,0.69,3,5,11,0,7,7,1,0,1,0,34,3,136,0.44,0.46,14,2,0.45,0,0,6,85,79,94,1,0.5,1,152,15,1,2
2025,1230,TOP 14,12,8489302,2024-12-21,Vannes,1322,Bayonne,14567,home,21,27,L,-6,2,3,1,3,3,2,0,0,0.94,63,317,35,4,1,15,16,0.89,2,2,16,2,13,11,2,1,1,0,18,3,91,0.61,0.63,7,3,0.62,0,0,4,87,83,111,1,0.83,5,76,15,2,0
2025,1230,TOP 14,12,8489302,2024-12-21,Bayonne,14567,Vannes,1322,away,27,21,W,6,3,2,3,1,2,3,0,0,0.06,37,191,15,3,3,18,18,0.78,1,2,7,0,4,4,0,0,0,0,15,3,81,0.39,0.37,23,2,0.38,0,0,3,47,44,59,2,0.78,7,171,8,9,2
2025,1230,TOP 14,12,8489311,2024-12-21,Stade Francais Paris,4817,USAP,4967,home,24,7,W,17,3,1,3,1,1,0,0,0,0.44,49,308,27,3,3,10,35,0.87,2,3,20,3,13,10,5,0,0,0,10,10,125,0.55,0.56,12,1,0.56,0,0,3,56,53,88,0,1.0,8,92,11,6,0
2025,1230,TOP 14,12,8489311,2024-12-21,USAP,4967,Stade Francais Paris,4817,away,7,24,L,-17,1,3,1,3,0,1,0,0,0.56,53,269,22,4,1,10,29,0.53,1,7,8,1,1,0,0,0,0,2,10,5,112,0.45,0.44,13,0,0.44,0,0,1,62,61,86,2,0.78,7,85,17,4,2
2025,1230,TOP 14,12,8489266,2024-12-21,Castres Olympique,6167,Union Bordeaux-Begles,131,home,3,13,L,-10,0,1,0,1,1,2,0,0,0.62,69,419,32,2,0,12,40,0.67,0,4,8,0,2,2,1,0,0,3,15,3,127,0.52,0.63,11,1,0.58,0,0,5,87,82,113,2,0.8,8,74,16,2,0
2025,1230,TOP 14,12,8489266,2024-12-21,Union Bordeaux-Begles,131,Castres Olympique,6167,away,13,3,W,10,1,0,1,0,2,1,0,0,0.38,43,282,19,4,1,15,38,0.75,3,3,9,0,3,3,1,0,0,2,12,8,67,0.48,0.37,7,2,0.42,0,0,2,52,50,69,1,0.88,7,120,17,6,0
2025,1230,TOP 14,12,8489275,2024-12-22,Lyon,152,Stade Toulousain,7067,home,17,17,D,0,1,2,0,2,4,1,0,0,0.47,60,342,34,4,0,10,32,1.0,2,0,15,1,10,9,2,0,1,2,18,6,125,0.51,0.44,12,4,0.48,0,0,5,81,76,109,2,0.5,2,118,12,3,1
2025,1230,TOP 14,12,8489275,2024-12-22,Stade Toulousain,7067,Lyon,152,away,17,17,D,0,2,1,2,0,1,4,0,0,0.53,70,504,29,6,2,18,30,0.53,0,7,8,0,3,3,0,0,0,2,10,8,145,0.49,0.56,11,1,0.52,0,0,4,81,77,110,0,1.0,4,107,12,7,0
2025,1230,TOP 14,13,8489356,2024-12-28,Section Paloise,10367,Vannes,1322,home,48,24,W,24,6,3,6,3,2,1,0,0,0.47,76,414,33,8,6,16,28,0.93,1,1,13,0,6,6,1,0,0,0,16,16,166,0.44,0.47,9,2,0.46,0,0,4,91,87,136,0,1.0,3,164,11,7,0
2025,1230,TOP 14,13,8489356,2024-12-28,Vannes,1322,Section Paloise,10367,away,24,48,L,-24,3,6,3,6,1,2,0,0,0.53,69,401,35,1,3,18,29,0.93,0,1,13,1,3,2,2,0,0,0,16,11,172,0.56,0.53,13,1,0.54,0,0,7,111,104,137,0,1.0,4,156,8,5,1
2025,1230,TOP 14,13,8489338,2024-12-28,Bayonne,14567,Castres Olympique,6167,home,33,12,W,21,3,2,3,1,4,0,0,0,0.48,77,542,22,4,3,41,38,0.73,3,4,11,0,1,1,0,0,0,0,7,12,196,0.55,0.51,6,4,0.53,0,0,1,100,99,130,1,0.9,9,94,12,3,0
2025,1230,TOP 14,13,8489338,2024-12-28,Castres Olympique,6167,Bayonne,14567,away,12,33,L,-21,2,3,1,3,0,4,0,0,0.52,53,338,46,6,1,7,35,0.54,1,6,7,1,4,3,0,0,1,1,41,13,120,0.45,0.49,10,0,0.47,0,0,2,62,60,117,0,1.0,6,149,19,5,0
2025,1230,TOP 14,13,8489329,2024-12-28,ASM Clermont Auvergne,6767,Montpellier Herault Rugby,14867,home,18,22,L,-4,2,1,1,1,2,5,0,0,0.39,66,350,35,2,1,29,24,0.69,2,4,9,0,6,6,1,1,1,0,8,4,116,0.63,0.45,13,2,0.54,0,0,5,81,76,118,4,0.43,3,93,15,4,0
2025,1230,TOP 14,13,8489329,2024-12-28,Montpellier Herault Rugby,14867,ASM Clermont Auvergne,6767,away,22,18,W,4,1,2,1,1,5,2,0,0,0.61,51,267,12,0,1,8,31,0.62,3,5,8,0,4,4,2,0,0,2,28,3,60,0.37,0.55,7,5,0.46,0,0,2,59,57,71,1,0.8,4,109,11,4,0
2025,1230,TOP 14,13,8489374,2024-12-28,Union Bordeaux-Begles,131,RC Toulon,134,home,21,17,W,4,2,2,1,2,3,1,0,0,0.35,56,297,25,2,1,17,32,0.8,0,4,16,1,9,8,1,0,1,0,23,9,115,0.51,0.39,7,3,0.46,0,0,3,69,66,96,0,1.0,7,160,12,7,0
2025,1230,TOP 14,13,8489374,2024-12-28,RC Toulon,134,Union Bordeaux-Begles,131,away,17,21,L,-4,2,2,2,1,1,3,0,0,0.65,71,328,30,5,2,23,31,0.8,1,2,8,0,3,3,0,0,0,1,17,3,137,0.49,0.61,13,1,0.54,0,0,10,107,97,122,0,1.0,8,105,17,8,1
2025,1230,TOP 14,13,8489347,2024-12-29,Racing 92,140,Lyon,152,home,25,25,D,0,3,1,2,1,2,6,0,0,0.27,86,470,34,4,2,35,34,0.77,2,3,10,3,9,6,2,1,1,1,13,11,180,0.62,0.52,17,2,0.57,0,0,3,124,121,142,0,1.0,2,112,9,6,2
2025,1230,TOP 14,13,8489347,2024-12-29,Lyon,152,Racing 92,140,away,25,25,D,0,1,3,1,2,6,2,0,0,0.73,57,317,25,3,1,13,30,0.87,3,2,13,1,6,5,2,0,0,1,35,9,116,0.38,0.48,10,6,0.43,0,0,5,74,69,96,1,0.75,3,181,15,6,1
2025,1230,TOP 14,13,8489383,2024-12-29,USAP,4967,Stade Rochelais,158,home,21,13,W,8,2,1,1,1,3,2,0,0,1.0,65,524,31,4,1,31,20,0.64,0,5,9,0,4,4,0,1,1,1,13,10,166,0.59,0.55,8,3,0.57,0,0,6,87,81,109,0,1.0,6,86,12,3,0
2025,1230,TOP 14,13,8489383,2024-12-29,Stade Rochelais,158,USAP,4967,away,13,21,L,-8,1,2,1,1,2,3,0,0,0.0,38,196,23,0,1,14,29,0.89,4,1,8,0,4,4,0,0,0,0,33,8,106,0.41,0.45,11,2,0.43,0,0,3,53,50,68,0,1.0,4,136,10,10,0
2025,1230,TOP 14,13,8489365,2024-12-29,Stade Toulousain,7067,Stade Francais Paris,4817,home,38,23,W,15,5,2,5,2,1,3,0,0,0.81,56,334,27,4,5,29,25,0.89,2,2,16,1,11,10,3,2,0,0,22,5,142,0.6,0.54,11,1,0.57,0,0,2,66,64,92,0,1.0,5,62,12,5,0
2025,1230,TOP 14,13,8489365,2024-12-29,Stade Francais Paris,4817,Stade Toulousain,7067,away,23,38,L,-15,2,5,2,5,3,1,0,0,0.19,35,268,9,2,2,22,18,0.75,1,4,12,2,8,6,1,0,0,1,29,4,64,0.4,0.46,13,3,0.43,0,0,2,36,34,47,2,0.78,7,123,12,5,1
2025,1230,TOP 14,14,8489419,2025-01-04,RC Toulon,134,Racing 92,140,home,36,24,W,12,6,3,3,3,0,1,0,0,0.65,83,500,55,8,3,28,33,0.83,3,3,15,0,7,7,1,1,3,0,19,19,209,0.61,0.52,6,0,0.56,0,0,5,111,106,157,0,1.0,2,146,12,6,0
2025,1230,TOP 14,14,8489419,2025-01-04,Racing 92,140,RC Toulon,134,away,24,36,L,-12,3,6,3,3,1,0,0,0,0.35,52,384,27,6,3,19,25,0.65,3,6,11,0,5,5,1,0,0,0,28,4,137,0.39,0.48,7,1,0.44,0,0,3,87,84,105,0,1.0,5,174,13,1,1
2025,1230,TOP 14,14,8489392,2025-01-04,Castres Olympique,6167,Section Paloise,10367,home,24,19,W,5,2,1,1,1,3,4,1,0,0.15,61,322,25,4,1,6,39,0.81,1,3,13,0,4,4,0,0,1,0,17,6,105,0.51,0.43,10,3,0.47,0,0,2,76,74,97,1,0.75,3,141,8,3,0
2025,1230,TOP 14,14,8489392,2025-01-04,Section Paloise,10367,Castres Olympique,6167,away,19,24,L,-5,1,2,1,1,4,3,0,1,0.85,79,309,18,1,1,17,39,0.87,0,2,13,0,5,5,0,0,0,0,6,5,113,0.49,0.57,9,4,0.53,0,0,3,92,89,111,0,1.0,5,112,8,3,1
2025,1230,TOP 14,14,8489401,2025-01-04,Lyon,152,USAP,4967,home,17,12,W,5,2,0,2,0,1,4,0,0,0.34,61,292,17,2,2,12,20,0.75,0,4,12,1,9,8,2,0,0,1,8,5,109,0.47,0.48,16,1,0.48,0,0,5,89,84,104,1,0.88,7,118,16,8,3
2025,1230,TOP 14,14,8489401,2025-01-04,USAP,4967,Lyon,152,away,12,17,L,-5,0,2,0,2,4,1,0,0,0.66,64,282,27,0,0,8,21,0.95,2,1,18,4,10,6,0,0,0,0,12,3,139,0.53,0.52,12,4,0.52,0,0,3,67,64,100,2,0.82,9,138,17,5,1
2025,1230,TOP 14,14,8489410,2025-01-04,Montpellier Herault Rugby,14867,Bayonne,14567,home,42,10,W,32,6,1,3,1,2,1,0,0,0.75,59,255,11,3,3,20,33,0.86,0,2,12,2,11,9,2,2,3,2,30,9,97,0.48,0.63,8,2,0.54,0,0,2,66,64,88,2,0.8,8,123,12,7,0
2025,1230,TOP 14,14,8489410,2025-01-04,Bayonne,14567,Montpellier Herault Rugby,14867,away,10,42,L,-32,1,6,1,3,1,2,0,0,0.25,60,433,31,6,1,30,18,0.83,1,2,10,2,6,4,0,0,0,0,20,9,145,0.52,0.37,19,1,0.46,0,1,4,76,72,103,1,0.8,4,90,16,5,1
2025,1230,TOP 14,14,8489437,2025-01-04,Stade Francais Paris,4817,Union Bordeaux-Begles,131,home,19,46,L,-27,1,6,1,5,3,2,1,0,0.12,61,416,25,2,1,21,19,0.79,2,3,11,0,7,7,0,0,0,0,33,3,146,0.59,0.34,10,3,0.46,0,0,6,77,71,97,1,0.75,3,155,17,5,2
2025,1230,TOP 14,14,8489437,2025-01-04,Union Bordeaux-Begles,131,Stade Francais Paris,4817,away,46,19,W,27,6,1,5,1,2,3,0,1,0.88,77,375,34,5,5,33,28,0.64,2,4,7,2,5,3,0,0,1,0,21,4,173,0.41,0.66,9,2,0.54,0,0,5,106,101,124,0,1.0,8,128,13,6,2
2025,1230,TOP 14,14,8489446,2025-01-04,Stade Rochelais,158,Stade Toulousain,7067,home,22,19,W,3,3,1,2,1,1,3,0,1,0.54,72,423,29,4,2,22,29,0.79,0,4,15,0,6,6,1,0,1,0,16,7,179,0.53,0.53,11,1,0.53,0,0,6,92,86,115,0,1.0,8,106,18,6,1
2025,1230,TOP 14,14,8489446,2025-01-04,Stade Toulousain,7067,Stade Rochelais,158,away,19,22,L,-3,1,3,1,2,3,1,1,0,0.46,56,325,24,2,1,16,40,1.0,4,0,14,0,7,7,1,1,0,0,22,8,95,0.47,0.47,14,3,0.47,0,0,5,73,68,89,0,1.0,5,139,10,6,0
2025,1230,TOP 14,14,8489428,2025-01-05,Vannes,1322,ASM Clermont Auvergne,6767,home,19,20,L,-1,1,2,1,2,4,2,0,0,0.68,49,258,29,4,1,14,27,0.8,0,4,16,1,8,7,1,0,0,0,16,5,111,0.48,0.5,9,4,0.49,0,0,2,73,71,91,0,1.0,5,103,12,5,0
2025,1230,TOP 14,14,8489428,2025-01-05,ASM Clermont Auvergne,6767,Vannes,1322,away,20,19,W,1,2,1,2,1,2,4,0,0,0.32,58,286,21,5,2,16,27,1.0,2,0,12,0,7,7,2,0,0,0,14,5,79,0.52,0.5,16,2,0.51,0,0,4,63,59,91,1,0.86,6,111,10,5,1
