snapshot_date,team,team_abbr,wr_pos,wr_pts,prev_pos,prev_pts
2025-03-15,India,IND,86,31.834276964261466,86,31.834276964261466
2025-03-15,Qatar,QAT,87,31.31491966269572,87,31.31491966269572
2025-03-15,Burkina Faso,BUR,88,31.05,88,31.05
2025-03-15,Guam,GUM,89,30.378346459789753,89,30.378346459789753
2025-03-15,Pakistan,PAK,90,30.131830833302693,90,30.131830833302693
2025-03-15,Iran,IRI,91,30.0,91,30.0
2025-03-15,Costa Rica,CRC,92,29.748294784966305,92,29.748294784966305
2025-03-15,St Lucia,LCA,93,28.920487985434143,93,28.920487985434143
2025-03-15,China,CHN,94,28.914189759612665,94,28.914189759612665
2025-03-15,Bosnia & Herzegovina,BIH,95,28.455056672590654,95,28.455056672590654
2025-03-15,Papua New Guinea,PNG,96,27.68373495485308,96,27.68373495485308
2025-03-15,Bahamas,BAH,97,27.58047742470667,97,27.58047742470667
2025-03-15,Eswatini,SWZ,98,26.041034781746408,98,26.041034781746408
2025-03-15,Uzbekistan,UZB,99,25.2828007869781,99,25.2828007869781
2025-03-15,Norway,NOR,100,24.57788778159169,100,24.57788778159169
2025-03-15,Mauritius,MRI,101,24.5580989461403,101,24.5580989461403
2025-03-15,Laos,LAO,102,24.0,102,24.0
2025-03-15,Nepal,NEP,102,24.0,102,24.0
2025-03-15,Rwanda,RWA,104,23.783758194069794,104,23.783758194069794
2025-03-15,Cameroon,CMR,105,23.1200853709647,105,23.1200853709647
2025-03-15,Niue Island,NIU,106,22.62618599821591,106,22.62618599821591
2025-03-15,Burundi,BDI,107,20.15648565369965,107,20.15648565369965
2025-03-15,Solomon Islands,SOL,108,17.972960374916912,108,17.972960374916912
2025-03-15,Indonesia,INA,109,15.948198798661993,109,15.948198798661993
2025-03-15,Monaco,MON,110,11.171558073802641,110,11.171558073802641
2025-03-15,Greece,GRE,111,10.546451727059399,111,10.546451727059399
2025-03-15,Vanuatu,VAN,112,9.289167657403121,112,9.289167657403121
2025-03-15,American Samoa,ASA,113,7.532106726695797,113,7.532106726695797
2026-02-05,South Africa,RSA,1,93.94110080257116,1,93.94110080257116
2026-02-05,New Zealand,NZL,2,90.3251602439559,2,90.3251602439559
2026-02-05,England,ENG,3,89.40925368207189,3,89.40925368207189
2026-02-05,Ireland,IRE,4,87.96792936230135,4,87.96792936230135
2026-02-05,France,FRA,5,87.23511637973905,5,87.23511637973905
2026-02-05,Argentina,ARG,6,84.9744656872118,6,84.9744656872118
2026-02-05,Australia,AUS,7,81.52744958045409,7,81.52744958045409
2026-02-05,Fiji,FIJ,8,81.13528811390982,8,81.13528811390982
2026-02-05,Scotland,SCO,9,80.22148014738157,9,80.22148014738157
2026-02-05,Italy,ITA,10,78.98464454738225,10,78.98464454738225
2026-02-05,Wales,WAL,11,74.23480100982037,11,74.23480100982037
2026-02-05,Japan,JPN,12,74.08899535090599,12,74.08899535090599
2026-02-05,Georgia,GEO,13,73.18054437749366,13,73.18054437749366
2026-02-05,Uruguay,URU,14,69.18543777104028,14,69.18543777104028
2026-02-05,Spain,ESP,15,69.00730437955923,15,69.00730437955923
2026-02-05,USA,USA,16,68.25880260464882,16,68.25880260464882
2026-02-05,Chile,CHI,17,66.71840290282871,17,66.71840290282871
2026-02-05,Tonga,TGA,18,66.66365463738057,18,66.66365463738057
2026-02-05,Samoa,SAM,19,66.42643847773405,19,66.42643847773405
2026-02-05,Portugal,POR,20,64.98351174500276,20,64.98351174500276
2026-02-05,Belgium,BEL,21,62.32069555100964,21,62.32069555100964
2026-02-05,Romania,ROU,22,61.49520605970482,22,61.49520605970482
2026-02-05,Hong Kong China,HKG,23,59.61389255131394,23,59.61389255131394
2026-02-05,Zimbabwe,ZIM,24,58.80344960361036,24,58.80344960361036
2026-02-05,Canada,CAN,25,58.7541292168981,25,58.7541292168981
2026-02-05,Netherlands,NED,26,57.01412344316843,26,57.01412344316843
2026-02-05,Namibia,NAM,27,56.95622323902014,27,56.95622323902014
2026-02-05,Switzerland,SUI,28,55.25840440013183,28,55.25840440013183
2026-02-05,Czechia,CZE,29,54.78328514781327,29,54.78328514781327
2026-02-05,Poland,POL,30,52.964478421518216,30,52.964478421518216
2026-02-05,Paraguay,PAR,31,52.15194540907321,31,52.15194540907321
2026-02-05,Russia,RUS,32,52.06119262441148,32,52.06119262441148
2026-02-05,Sweden,SWE,33,51.87537775157784,33,51.87537775157784
2026-02-05,Brazil,BRA,34,51.49706521014096,34,51.49706521014096
2026-02-05,Germany,GER,35,50.37352681376398,35,50.37352681376398
2026-02-05,Kenya,KEN,36,50.08791644542441,36,50.08791644542441
2026-02-05,Korea,KOR,37,49.29101317272516,37,49.29101317272516
2026-02-05,Mexico,MEX,38,47.56652652469408,38,47.56652652469408
2026-02-05,Morocco,MAR,39,47.537319971755046,39,47.537319971755046
2026-02-05,United Arab Emirates,UAE,40,47.44613636493621,40,47.44613636493621
2026-02-05,Colombia,COL,41,47.10509415230885,41,47.10509415230885
2026-02-05,Algeria,ALG,42,45.8244435014771,42,45.8244435014771
2026-02-05,Madagascar,MAD,43,45.7587432874345,43,45.7587432874345
2026-02-05,Senegal,SEN,44,45.719659885327474,44,45.719659885327474
2026-02-05,Tunisia,TUN,45,45.55773510819324,45,45.55773510819324
2026-02-05,Sri Lanka,SRI,46,45.527949884454415,46,45.527949884454415
2026-02-05,Cayman Islands,CAY,47,45.380030770207114,47,45.380030770207114
2026-02-05,Croatia,CRO,48,45.34446932532451,48,45.34446932532451
2026-02-05,Trinidad & Tobago,TTO,49,45.1788777991127,49,45.1788777991127
2026-02-05,Uganda,UGA,50,45.12219420744046,50,45.12219420744046
2026-02-05,Malta,MLT,51,44.751056254089576,51,44.751056254089576
2026-02-05,Ukraine,UKR,52,44.45954021040981,52,44.45954021040981
2026-02-05,Philippines,PHI,53,44.11110969456276,53,44.11110969456276
2026-02-05,Malaysia,MAS,54,43.35872568708656,54,43.35872568708656
2026-02-05,Luxembourg,LUX,55,42.30468717518669,55,42.30468717518669
2026-02-05,Lithuania,LTU,56,41.779377222876946,56,41.779377222876946
2026-02-05,Denmark,DEN,57,40.9354176282707,57,40.9354176282707
2026-02-05,Kazakhstan,KAZ,58,40.49407695763477,58,40.49407695763477
2026-02-05,Moldova,MDA,59,40.40767854067793,59,40.40767854067793
2026-02-05,Israel,ISR,60,40.251741512800976,60,40.251741512800976
2026-02-05,Jamaica,JAM,61,39.880571811754116,61,39.880571811754116
2026-02-05,Singapore,SGP,62,39.63711803750263,62,39.63711803750263
2026-02-05,Latvia,LAT,63,39.6293167945877,63,39.6293167945877
2026-02-05,Zambia,ZAM,64,39.24481986983414,64,39.24481986983414
2026-02-05,Chinese Taipei,TPE,65,39.12218701808811,65,39.12218701808811
2026-02-05,Cook Islands,COK,66,39.106883747652994,66,39.106883747652994
2026-02-05,Cote D'Ivoire,CIV,67,39.06230545669446,67,39.06230545669446
2026-02-05,Serbia,SRB,68,39.03387977815994,68,39.03387977815994
2026-02-05,Guyana,GUY,69,39.02271599709534,69,39.02271599709534
2026-02-05,Bulgaria,BUL,70,38.495810416592164,70,38.495810416592164
2026-02-05,Barbados,BAR,71,38.49569773543499,71,38.49569773543499
2026-02-05,Austria,AUT,72,38.12267770168626,72,38.12267770168626
2026-02-05,Thailand,THA,73,37.68529590335274,73,37.68529590335274
2026-02-05,Bermuda,BER,74,37.20237304869116,74,37.20237304869116
2026-02-05,Finland,FIN,75,37.05770655906548,75,37.05770655906548
2026-02-05,Nigeria,NGR,76,36.816623595983124,76,36.816623595983124
2026-02-05,Venezuela,VEN,77,36.780649109864626,77,36.780649109864626
2026-02-05,Botswana,BOT,78,36.21395294232694,78,36.21395294232694
2026-02-05,Andorra,AND,79,35.75217962425135,79,35.75217962425135
2026-02-05,Peru,PER,80,35.049415446168545,80,35.049415446168545
2026-02-05,St Vincent and the Grenadines,VIN,81,35.04879164548149,81,35.04879164548149
2026-02-05,Slovenia,SLO,82,34.567850631274794,82,34.567850631274794
2026-02-05,Ghana,GHA,83,34.378756738469534,83,34.378756738469534
2026-02-05,Hungary,HUN,84,32.37717217796803,84,32.37717217796803
2026-02-05,Turkey,TUR,85,32.14521740189857,85,32.14521740189857
2026-02-05,India,IND,86,31.834276964261466,86,31.834276964261466
2026-02-05,Burkina Faso,BUR,87,31.05,87,31.05
2026-02-05,Lesotho,LES,88,30.456155217261962,88,30.456155217261962
2026-02-05,Guam,GUM,89,30.378346459789753,89,30.378346459789753
2026-02-05,Iran,IRI,90,30.0,90,30.0
2026-02-05,Costa Rica,CRC,91,29.748294784966305,91,29.748294784966305
2026-02-05,China,CHN,92,28.914189759612665,92,28.914189759612665
2026-02-05,Bosnia & Herzegovina,BIH,93,28.357396560873354,93,28.357396560873354
2026-02-05,St Lucia,LCA,94,27.70783569014838,94,27.70783569014838
2026-02-05,Papua New Guinea,PNG,95,27.68373495485308,95,27.68373495485308
2026-02-05,Bahamas,BAH,96,27.45696466947975,96,27.45696466947975
2026-02-05,Eswatini,SWZ,97,25.584879564484446,97,25.584879564484446
2026-02-05,Qatar,QAT,98,25.31491966269572,98,25.31491966269572
2026-02-05,Uzbekistan,UZB,99,25.2828007869781,99,25.2828007869781
2026-02-05,Norway,NOR,100,24.57788778159169,100,24.57788778159169
2026-02-05,Mauritius,MRI,101,24.5580989461403,101,24.5580989461403
2026-02-05,Pakistan,PAK,102,24.131830833302693,102,24.131830833302693
2026-02-05,Laos,LAO,103,24.0,103,24.0
2026-02-05,Nepal,NEP,103,24.0,103,24.0
2026-02-05,Rwanda,RWA,105,23.783758194069794,105,23.783758194069794
2026-02-05,Cameroon,CMR,106,23.1200853709647,106,23.1200853709647
2026-02-05,Niue Island,NIU,107,22.62618599821591,107,22.62618599821591
2026-02-05,Burundi,BDI,108,20.15648565369965,108,20.15648565369965
2026-02-05,Solomon Islands,SOL,109,17.972960374916912,109,17.972960374916912
2026-02-05,Indonesia,INA,110,15.948198798661993,110,15.948198798661993
2026-02-05,Monaco,MON,111,11.171558073802641,111,11.171558073802641
2026-02-05,Greece,GRE,112,10.546451727059399,112,10.546451727059399
2026-02-05,Vanuatu,VAN,113,9.289167657403121,113,9.289167657403121
2026-02-05,American Samoa,ASA,114,7.532106726695797,114,7.532106726695797
2026-02-07,South Africa,RSA,1,93.94110080257116,1,93.94110080257116
2026-02-07,New Zealand,NZL,2,90.3251602439559,2,90.3251602439559
2026-02-07,England,ENG,3,89.40925368207189,3,89.40925368207189
2026-02-07,Ireland,IRE,4,87.96792936230135,4,87.96792936230135
2026-02-07,France,FRA,5,87.23511637973905,5,87.23511637973905
2026-02-07,Argentina,ARG,6,84.9744656872118,6,84.9744656872118
2026-02-07,Australia,AUS,7,81.52744958045409,7,81.52744958045409
2026-02-07,Fiji,FIJ,8,81.13528811390982,8,81.13528811390982
2026-02-07,Scotland,SCO,9,80.22148014738157,9,80.22148014738157
2026-02-07,Italy,ITA,10,78.98464454738225,10,78.98464454738225
2026-02-07,Wales,WAL,11,74.23480100982037,11,74.23480100982037
2026-02-07,Japan,JPN,12,74.08899535090599,12,74.08899535090599
2026-02-07,Georgia,GEO,13,73.18054437749366,13,73.18054437749366
2026-02-07,Uruguay,URU,14,69.18543777104028,14,69.18543777104028
2026-02-07,Spain,ESP,15,69.00730437955923,15,69.00730437955923
2026-02-07,USA,USA,16,68.25880260464882,16,68.25880260464882
2026-02-07,Chile,CHI,17,66.71840290282871,17,66.71840290282871
2026-02-07,Tonga,TGA,18,66.66365463738057,18,66.66365463738057
2026-02-07,Samoa,SAM,19,66.42643847773405,19,66.42643847773405
2026-02-07,Portugal,POR,20,64.98351174500276,20,64.98351174500276
2026-02-07,Belgium,BEL,21,62.32069555100964,21,62.32069555100964
2026-02-07,Romania,ROU,22,61.49520605970482,22,61.49520605970482
2026-02-07,Hong Kong China,HKG,23,59.61389255131394,23,59.61389255131394
2026-02-07,Zimbabwe,ZIM,24,58.80344960361036,24,58.80344960361036
2026-02-07,Canada,CAN,25,58.7541292168981,25,58.7541292168981
2026-02-07,Netherlands,NED,26,57.01412344316843,26,57.01412344316843
2026-02-07,Namibia,NAM,27,56.95622323902014,27,56.95622323902014
2026-02-07,Switzerland,SUI,28,55.25840440013183,28,55.25840440013183
2026-02-07,Czechia,CZE,29,54.78328514781327,29,54.78328514781327
2026-02-07,Poland,POL,30,52.964478421518216,30,52.964478421518216
2026-02-07,Paraguay,PAR,31,52.15194540907321,31,52.15194540907321
2026-02-07,Russia,RUS,32,52.06119262441148,32,52.06119262441148
2026-02-07,Sweden,SWE,33,51.87537775157784,33,51.87537775157784
2026-02-07,Brazil,BRA,34,51.49706521014096,34,51.49706521014096
2026-02-07,Germany,GER,35,50.37352681376398,35,50.37352681376398
2026-02-07,Kenya,KEN,36,50.08791644542441,36,50.08791644542441
2026-02-07,Korea,KOR,37,49.29101317272516,37,49.29101317272516
2026-02-07,Mexico,MEX,38,47.56652652469408,38,47.56652652469408
2026-02-07,Morocco,MAR,39,47.537319971755046,39,47.537319971755046
2026-02-07,United Arab Emirates,UAE,40,47.44613636493621,40,47.44613636493621
2026-02-07,Colombia,COL,41,47.10509415230885,41,47.10509415230885
2026-02-07,Algeria,ALG,42,45.8244435014771,42,45.8244435014771
2026-02-07,Madagascar,MAD,43,45.7587432874345,43,45.7587432874345
2026-02-07,Senegal,SEN,44,45.719659885327474,44,45.719659885327474
2026-02-07,Tunisia,TUN,45,45.55773510819324,45,45.55773510819324
2026-02-07,Sri Lanka,SRI,46,45.527949884454415,46,45.527949884454415
2026-02-07,Cayman Islands,CAY,47,45.380030770207114,47,45.380030770207114
2026-02-07,Croatia,CRO,48,45.34446932532451,48,45.34446932532451
2026-02-07,Trinidad & Tobago,TTO,49,45.1788777991127,49,45.1788777991127
2026-02-07,Uganda,UGA,50,45.12219420744046,50,45.12219420744046
2026-02-07,Malta,MLT,51,44.751056254089576,51,44.751056254089576
2026-02-07,Ukraine,UKR,52,44.45954021040981,52,44.45954021040981
2026-02-07,Philippines,PHI,53,44.11110969456276,53,44.11110969456276
2026-02-07,Malaysia,MAS,54,43.35872568708656,54,43.35872568708656
2026-02-07,Luxembourg,LUX,55,42.30468717518669,55,42.30468717518669
2026-02-07,Lithuania,LTU,56,41.779377222876946,56,41.779377222876946
2026-02-07,Denmark,DEN,57,40.9354176282707,57,40.9354176282707
2026-02-07,Kazakhstan,KAZ,58,40.49407695763477,58,40.49407695763477
2026-02-07,Moldova,MDA,59,40.40767854067793,59,40.40767854067793
2026-02-07,Israel,ISR,60,40.251741512800976,60,40.251741512800976
2026-02-07,Jamaica,JAM,61,39.880571811754116,61,39.880571811754116
2026-02-07,Singapore,SGP,62,39.63711803750263,62,39.63711803750263
2026-02-07,Latvia,LAT,63,39.6293167945877,63,39.6293167945877
2026-02-07,Zambia,ZAM,64,39.24481986983414,64,39.24481986983414
2026-02-07,Chinese Taipei,TPE,65,39.12218701808811,65,39.12218701808811
2026-02-07,Cook Islands,COK,66,39.106883747652994,66,39.106883747652994
2026-02-07,Cote D'Ivoire,CIV,67,39.06230545669446,67,39.06230545669446
2026-02-07,Serbia,SRB,68,39.03387977815994,68,39.03387977815994
2026-02-07,Guyana,GUY,69,39.02271599709534,69,39.02271599709534
2026-02-07,Bulgaria,BUL,70,38.495810416592164,70,38.495810416592164
2026-02-07,Barbados,BAR,71,38.49569773543499,71,38.49569773543499
2026-02-07,Austria,AUT,72,38.12267770168626,72,38.12267770168626
2026-02-07,Thailand,THA,73,37.68529590335274,73,37.68529590335274
2026-02-07,Bermuda,BER,74,37.20237304869116,74,37.20237304869116
2026-02-07,Finland,FIN,75,37.05770655906548,75,37.05770655906548
2026-02-07,Nigeria,NGR,76,36.816623595983124,76,36.816623595983124
2026-02-07,Venezuela,VEN,77,36.780649109864626,77,36.780649109864626
2026-02-07,Botswana,BOT,78,36.21395294232694,78,36.21395294232694
2026-02-07,Andorra,AND,79,35.75217962425135,79,35.75217962425135
2026-02-07,Peru,PER,80,35.049415446168545,80,35.049415446168545
2026-02-07,St Vincent and the Grenadines,VIN,81,35.04879164548149,81,35.04879164548149
2026-02-07,Slovenia,SLO,82,34.567850631274794,82,34.567850631274794
2026-02-07,Ghana,GHA,83,34.378756738469534,83,34.378756738469534
2026-02-07,Hungary,HUN,84,32.37717217796803,84,32.37717217796803
2026-02-07,Turkey,TUR,85,32.14521740189857,85,32.14521740189857
2026-02-07,India,IND,86,31.834276964261466,86,31.834276964261466
2026-02-07,Burkina Faso,BUR,87,31.05,87,31.05
2026-02-07,Lesotho,LES,88,30.456155217261962,88,30.456155217261962
2026-02-07,Guam,GUM,89,30.378346459789753,89,30.378346459789753
2026-02-07,Iran,IRI,90,30.0,90,30.0
2026-02-07,Costa Rica,CRC,91,29.748294784966305,91,29.748294784966305
2026-02-07,China,CHN,92,28.914189759612665,92,28.914189759612665
2026-02-07,Bosnia & Herzegovina,BIH,93,28.357396560873354,93,28.357396560873354
2026-02-07,St Lucia,LCA,94,27.70783569014838,94,27.70783569014838
2026-02-07,Papua New Guinea,PNG,95,27.68373495485308,95,27.68373495485308
2026-02-07,Bahamas,BAH,96,27.45696466947975,96,27.45696466947975
2026-02-07,Eswatini,SWZ,97,25.584879564484446,97,25.584879564484446
2026-02-07,Qatar,QAT,98,25.31491966269572,98,25.31491966269572
2026-02-07,Uzbekistan,UZB,99,25.2828007869781,99,25.2828007869781
2026-02-07,Norway,NOR,100,24.57788778159169,100,24.57788778159169
2026-02-07,Mauritius,MRI,101,24.5580989461403,101,24.5580989461403
2026-02-07,Pakistan,PAK,102,24.131830833302693,102,24.131830833302693
2026-02-07,Laos,LAO,103,24.0,103,24.0
2026-02-07,Nepal,NEP,103,24.0,103,24.0
2026-02-07,Rwanda,RWA,105,23.783758194069794,105,23.783758194069794
2026-02-07,Cameroon,CMR,106,23.1200853709647,106,23.1200853709647
2026-02-07,Niue Island,NIU,107,22.62618599821591,107,22.62618599821591
2026-02-07,Burundi,BDI,108,20.15648565369965,108,20.15648565369965
2026-02-07,Solomon Islands,SOL,109,17.972960374916912,109,17.972960374916912
2026-02-07,Indonesia,INA,110,15.948198798661993,110,15.948198798661993
2026-02-07,Monaco,MON,111,11.171558073802641,111,11.171558073802641
2026-02-07,Greece,GRE,112,10.546451727059399,112,10.546451727059399
2026-02-07,Vanuatu,VAN,113,9.289167657403121,113,9.289167657403121
2026-02-07,American Samoa,ASA,114,7.532106726695797,114,7.532106726695797
2026-02-14,South Africa,RSA,1,93.94110080257116,1,93.94110080257116
2026-02-14,New Zealand,NZL,2,90.3251602439559,2,90.3251602439559
2026-02-14,England,ENG,3,89.40925368207189,3,89.40925368207189
2026-02-14,France,FRA,4,88.39503832712339,5,87.23511637973905
2026-02-14,Ireland,IRE,5,86.808007414917,4,87.96792936230135
2026-02-14,Argentina,ARG,6,84.9744656872118,6,84.9744656872118
2026-02-14,Australia,AUS,7,81.52744958045409,7,81.52744958045409
2026-02-14,Fiji,FIJ,8,81.13528811390982,8,81.13528811390982
2026-02-14,Italy,ITA,9,79.80832810738218,10,78.98464454738225
2026-02-14,Scotland,SCO,10,79.39779658738163,9,80.22148014738157
2026-02-14,Wales,WAL,11,74.23480100982037,11,74.23480100982037
2026-02-14,Japan,JPN,12,74.08899535090599,12,74.08899535090599
2026-02-14,Georgia,GEO,13,73.18054437749366,13,73.18054437749366
2026-02-14,Uruguay,URU,14,69.18543777104028,14,69.18543777104028
2026-02-14,Spain,ESP,15,69.15832723910061,15,69.00730437955923
2026-02-14,USA,USA,16,68.25880260464882,16,68.25880260464882
2026-02-14,Chile,CHI,17,66.71840290282871,17,66.71840290282871
2026-02-14,Tonga,TGA,18,66.66365463738057,18,66.66365463738057
2026-02-14,Portugal,POR,19,66.53408931590378,20,64.98351174500276
2026-02-14,Samoa,SAM,20,66.42643847773405,19,66.42643847773405
2026-02-14,Belgium,BEL,21,60.77011798010861,21,62.32069555100964
2026-02-14,Romania,ROU,22,59.683038135110735,22,61.49520605970482
2026-02-14,Hong Kong China,HKG,23,59.61389255131394,23,59.61389255131394
2026-02-14,Zimbabwe,ZIM,24,58.80344960361036,24,58.80344960361036
2026-02-14,Canada,CAN,25,58.7541292168981,25,58.7541292168981
2026-02-14,Namibia,NAM,26,56.95622323902014,27,56.95622323902014
2026-02-14,Netherlands,NED,27,56.86310058362705,26,57.01412344316843
2026-02-14,Switzerland,SUI,28,55.25840440013183,28,55.25840440013183
2026-02-14,Czechia,CZE,29,54.78328514781327,29,54.78328514781327
2026-02-14,Poland,POL,30,52.964478421518216,30,52.964478421518216
2026-02-14,Germany,GER,31,52.185694738358066,35,50.37352681376398
2026-02-14,Paraguay,PAR,32,52.15194540907321,31,52.15194540907321
2026-02-14,Russia,RUS,33,52.06119262441148,32,52.06119262441148
2026-02-14,Sweden,SWE,34,51.87537775157784,33,51.87537775157784
2026-02-14,Brazil,BRA,35,51.49706521014096,34,51.49706521014096
2026-02-14,Kenya,KEN,36,50.08791644542441,36,50.08791644542441
2026-02-14,Korea,KOR,37,49.29101317272516,37,49.29101317272516
2026-02-14,Mexico,MEX,38,47.56652652469408,38,47.56652652469408
2026-02-14,Morocco,MAR,39,47.537319971755046,39,47.537319971755046
2026-02-14,United Arab Emirates,UAE,40,47.44613636493621,40,47.44613636493621
2026-02-14,Colombia,COL,41,47.10509415230885,41,47.10509415230885
2026-02-14,Algeria,ALG,42,45.8244435014771,42,45.8244435014771
2026-02-14,Madagascar,MAD,43,45.7587432874345,43,45.7587432874345
2026-02-14,Senegal,SEN,44,45.719659885327474,44,45.719659885327474
2026-02-14,Tunisia,TUN,45,45.55773510819324,45,45.55773510819324
2026-02-14,Sri Lanka,SRI,46,45.527949884454415,46,45.527949884454415
2026-02-14,Cayman Islands,CAY,47,45.380030770207114,47,45.380030770207114
2026-02-14,Croatia,CRO,48,45.34446932532451,48,45.34446932532451
2026-02-14,Trinidad & Tobago,TTO,49,45.1788777991127,49,45.1788777991127
2026-02-14,Uganda,UGA,50,45.12219420744046,50,45.12219420744046
2026-02-14,Malta,MLT,51,44.751056254089576,51,44.751056254089576
2026-02-14,Ukraine,UKR,52,44.45954021040981,52,44.45954021040981
2026-02-14,Philippines,PHI,53,44.11110969456276,53,44.11110969456276
2026-02-14,Malaysia,MAS,54,43.35872568708656,54,43.35872568708656
2026-02-14,Luxembourg,LUX,55,42.30468717518669,55,42.30468717518669
2026-02-14,Lithuania,LTU,56,41.779377222876946,56,41.779377222876946
2026-02-14,Denmark,DEN,57,40.9354176282707,57,40.9354176282707
2026-02-14,Kazakhstan,KAZ,58,40.49407695763477,58,40.49407695763477
2026-02-14,Moldova,MDA,59,40.40767854067793,59,40.40767854067793
2026-02-14,Israel,ISR,60,40.251741512800976,60,40.251741512800976
2026-02-14,Jamaica,JAM,61,39.880571811754116,61,39.880571811754116
2026-02-14,Singapore,SGP,62,39.63711803750263,62,39.63711803750263
2026-02-14,Latvia,LAT,63,39.6293167945877,63,39.6293167945877
2026-02-14,Zambia,ZAM,64,39.24481986983414,64,39.24481986983414
2026-02-14,Chinese Taipei,TPE,65,39.12218701808811,65,39.12218701808811
2026-02-14,Cook Islands,COK,66,39.106883747652994,66,39.106883747652994
2026-02-14,Cote D'Ivoire,CIV,67,39.06230545669446,67,39.06230545669446
2026-02-14,Serbia,SRB,68,39.03387977815994,68,39.03387977815994
2026-02-14,Guyana,GUY,69,39.02271599709534,69,39.02271599709534
2026-02-14,Bulgaria,BUL,70,38.495810416592164,70,38.495810416592164
2026-02-14,Barbados,BAR,71,38.49569773543499,71,38.49569773543499
2026-02-14,Austria,AUT,72,38.12267770168626,72,38.12267770168626
2026-02-14,Thailand,THA,73,37.68529590335274,73,37.68529590335274
2026-02-14,Bermuda,BER,74,37.20237304869116,74,37.20237304869116
2026-02-14,Finland,FIN,75,37.05770655906548,75,37.05770655906548
2026-02-14,Nigeria,NGR,76,36.816623595983124,76,36.816623595983124
2026-02-14,Venezuela,VEN,77,36.780649109864626,77,36.780649109864626
2026-02-14,Botswana,BOT,78,36.21395294232694,78,36.21395294232694
2026-02-14,Andorra,AND,79,35.75217962425135,79,35.75217962425135
2026-02-14,Peru,PER,80,35.049415446168545,80,35.049415446168545
2026-02-14,St Vincent and the Grenadines,VIN,81,35.04879164548149,81,35.04879164548149
2026-02-14,Slovenia,SLO,82,34.567850631274794,82,34.567850631274794
2026-02-14,Ghana,GHA,83,34.378756738469534,83,34.378756738469534
2026-02-14,Hungary,HUN,84,32.37717217796803,84,32.37717217796803
2026-02-14,Turkey,TUR,85,32.14521740189857,85,32.14521740189857
2026-02-14,India,IND,86,31.834276964261466,86,31.834276964261466
2026-02-14,Burkina Faso,BUR,87,31.05,87,31.05
2026-02-14,Lesotho,LES,88,30.456155217261962,88,30.456155217261962
2026-02-14,Guam,GUM,89,30.378346459789753,89,30.378346459789753
2026-02-14,Iran,IRI,90,30.0,90,30.0
2026-02-14,Costa Rica,CRC,91,29.748294784966305,91,29.748294784966305
2026-02-14,China,CHN,92,28.914189759612665,92,28.914189759612665
2026-02-14,Bosnia & Herzegovina,BIH,93,28.357396560873354,93,28.357396560873354
2026-02-14,St Lucia,LCA,94,27.70783569014838,94,27.70783569014838
2026-02-14,Papua New Guinea,PNG,95,27.68373495485308,95,27.68373495485308
2026-02-14,Bahamas,BAH,96,27.45696466947975,96,27.45696466947975
2026-02-14,Eswatini,SWZ,97,25.584879564484446,97,25.584879564484446
2026-02-14,Qatar,QAT,98,25.31491966269572,98,25.31491966269572
2026-02-14,Uzbekistan,UZB,99,25.2828007869781,99,25.2828007869781
2026-02-14,Norway,NOR,100,24.57788778159169,100,24.57788778159169
2026-02-14,Mauritius,MRI,101,24.5580989461403,101,24.5580989461403
2026-02-14,Pakistan,PAK,102,24.131830833302693,102,24.131830833302693
2026-02-14,Laos,LAO,103,24.0,103,24.0
2026-02-14,Nepal,NEP,103,24.0,103,24.0
2026-02-14,Rwanda,RWA,105,23.783758194069794,105,23.783758194069794
2026-02-14,Cameroon,CMR,106,23.1200853709647,106,23.1200853709647
2026-02-14,Niue Island,NIU,107,22.62618599821591,107,22.62618599821591
2026-02-14,Burundi,BDI,108,20.15648565369965,108,20.15648565369965
2026-02-14,Solomon Islands,SOL,109,17.972960374916912,109,17.972960374916912
2026-02-14,Indonesia,INA,110,15.948198798661993,110,15.948198798661993
2026-02-14,Monaco,MON,111,11.171558073802641,111,11.171558073802641
2026-02-14,Greece,GRE,112,10.546451727059399,112,10.546451727059399
2026-02-14,Vanuatu,VAN,113,9.289167657403121,113,9.289167657403121
2026-02-14,American Samoa,ASA,114,7.532106726695797,114,7.532106726695797
2026-02-15,South Africa,RSA,1,93.94110080257116,1,93.94110080257116
2026-02-15,New Zealand,NZL,2,90.3251602439559,2,90.3251602439559
2026-02-15,England,ENG,3,89.40925368207189,3,89.40925368207189
2026-02-15,France,FRA,4,88.39503832712339,5,87.23511637973905
2026-02-15,Ireland,IRE,5,86.808007414917,4,87.96792936230135
2026-02-15,Argentina,ARG,6,84.9744656872118,6,84.9744656872118
2026-02-15,Australia,AUS,7,81.52744958045409,7,81.52744958045409
2026-02-15,Fiji,FIJ,8,81.13528811390982,8,81.13528811390982
2026-02-15,Italy,ITA,9,79.80832810738218,10,78.98464454738225
2026-02-15,Scotland,SCO,10,79.39779658738163,9,80.22148014738157
2026-02-15,Wales,WAL,11,74.23480100982037,11,74.23480100982037
2026-02-15,Japan,JPN,12,74.08899535090599,12,74.08899535090599
2026-02-15,Georgia,GEO,13,73.18054437749366,13,73.18054437749366
2026-02-15,Uruguay,URU,14,69.18543777104028,14,69.18543777104028
2026-02-15,Spain,ESP,15,69.15832723910061,15,69.00730437955923
2026-02-15,USA,USA,16,68.25880260464882,16,68.25880260464882
